resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
NMC,Gender-related Topics in Jewish Law and Religion,NMC484H1-S,,,,,,,,LEC0101,Thursday,—,12:00,14:00,,,,,HS 715,https://map.utoronto.ca/?id=1809#!m/494459,,,"Meacham, T.",of  available,1,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Among the topics addressed in this course in various years are the requirement for women divorced or widowed (either from betrothal or marriage) to wait three months before remarriage to determine paternity or for pregnant or nursing women to protect the fetus or infant; legal disabilities for women in marriage and divorce (consent, unilateral acquisition, power differentials, exit options); legal status according to age (fetus, infant, before and after age six, approaching legal majority, legal majority, anomalies); sexuality (age, sexual acts and their legal repercussions, prohibitions, consent, intergenerational sexual connections, homosexuality); rabbinic ordination of women in the various streams of Judaism; and abortion (contraception, status of embryo or fetus, viability, reasons). These issues will be discussed in terms of gender and modern law.",Completion of 9.0 credits in Humanities/BR=1 or 2,Prerequisite:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NEW,New College Independent Studies,NEW490Y1-Y,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,Room,1st Term,2nd Term,LEC0101,,—,,,,,,,,,,,,of  available,9995,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 12.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
NMC,Topics in Near and Middle Eastern Languages,NML490H1-F,Timetable instructions,Note:,NML490H1F LEC0101: This Turkish language seminar involves the analysis of selected texts from the media (mainly online newspapers) and representative examples of modern poetry and prose to enhance students’ understanding of the contemporary cultural context and their grasp of complex grammatical phenomena. Completion of NML370Y1 or equivalent proficiency in Turkish is required,,,,,LEC0101,Tuesday,—,12:00,14:00,Thursday,—,12:00,13:00,BF 315,https://map.utoronto.ca/?id=1809#!m/494497,BF 315,https://map.utoronto.ca/?id=1809#!m/494497,"Mercan, G.",of  available,13,15,Yes: 0 student,In Person,,,,,,Room,,Course Description:,An advanced language seminar organized around grammatical issues or texts selected by the instructor.,Permission of the Instructor,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,New College Independent Studies,NEW491H1-F,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9997,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 12.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
NEW,New College Independent Studies,NEW491H1-S,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 12.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
NEW,Community Engaged Learning: Critical and Creative Perspectives on the Non-Profit Sector,NEW495Y1-Y,Timetable instructions,Note:,Enrolment is via application. Please see the Community Engaged Learning website for more information:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/community-engaged-learning/,Room,1st Term,2nd Term,LEC5101,Wednesday,—,18:00,21:00,,,,,WI 2008,https://map.utoronto.ca/?id=1809#!m/494503,,,"Tecle, S.",of  available,14,25,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,Course Description:,"A placement-based course in which students develop knowledge, practice and professional skills appropriate to the social purpose sector while working to support programming for community partners. The accompanying seminar considers critical social justice issues and creative models of community-engagement practice from grassroots, community and non-profit organizations and other perspectives that support students’ experiential, participatory and reflective learning. Not eligible for CR/NCR option.",CAR120Y1/ AFR150Y1/ CAR220H1/ CAR221H1/ NEW224Y1/ CAR225H1/ CAR226H1/ BPM232H1/ NEW232Y1/ CSE240H1/ NEW240Y1/ CSE241Y1/ CSE270H1/ HIS230H1/ HIS231H1/ other New College courses,Recommended Preparation:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NMC,Independent Studies,NMC495Y1-F,,,,,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,"The student must obtain the consent of an appropriate full-time NMC faculty member to supervise the proposed topic, which is subject to approval by the Associate Chair, Undergraduate. The course application form is available from the NMC Undergraduate Administrator. Not eligible for CR/NCR option.",Permission of the Department,Prerequisite:,Humanities,Distribution Requirement:,,,,
NMC,Independent Studies,NMC495Y1-S,,,,,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,"The student must obtain the consent of an appropriate full-time NMC faculty member to supervise the proposed topic, which is subject to approval by the Associate Chair, Undergraduate. The course application form is available from the NMC Undergraduate Administrator. Not eligible for CR/NCR option.",Permission of the Department,Prerequisite:,Humanities,Distribution Requirement:,,,,
NMC,Independent Studies,NMC495Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,,—,,,,,,,,,,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,—,Course Description:,"The student must obtain the consent of an appropriate full-time NMC faculty member to supervise the proposed topic, which is subject to approval by the Associate Chair, Undergraduate. The course application form is available from the NMC Undergraduate Administrator. Not eligible for CR/NCR option.",Permission of the Department,Prerequisite:,Humanities,Distribution Requirement:,,,,
NMC,Independent Studies,NMC496H1-F,,,,,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,"The student must obtain the consent of an appropriate full-time NMC faculty member to supervise the proposed topic, which is subject to approval by the Associate Chair, Undergraduate. The course application form is available from the NMC Undergraduate Administrator. Not eligible for CR/NCR option.",Permission of the Department,Prerequisite:,Humanities,Distribution Requirement:,,,,
NEW,Critical and Creative Perspectives on Community Based Research (CBR): An Advanced Seminar,NEW497Y1-Y,Timetable instructions,Note:,Enrolment is via application. Please see the Community Engaged Learning website for more information:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/community-engaged-learning/,Room,1st Term,2nd Term,LEC5101,,,,,,,,,,,,,,,,,,,,,,,,,—,Course Description:,"Explores how research is conducted and mobilized by marginalized communities as a form of resistance, knowledge production and social change. Examines the foundations of empirical research, the role of the university as a site of research activity and the ethics and methods of community-based research. Informed by examples of grassroots research projects from Black, Indigenous and racialized communities locally, nationally and globally. In this course, students engage in community-based and participatory action research projects with community partners. Not eligible for CR/NCR option.",Completion of 9.0 credits and successful completion of the application process.,Prerequisite:,CAR120Y1/ AFR150Y1/ CAR220H1/ CAR221H1/ NEW224Y1/ CAR225H1/ CAR226H1/ BPM232H1/ NEW232Y1/ NEW240Y1/ CSE241Y1/ CSE270H1/ HIS230H1/ HIS231H1/ other New College courses,Recommended Preparation:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Independent Studies,NMC497H1-S,,,,,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9998,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,"The student must obtain the consent of an appropriate full-time NMC faculty member to supervise the proposed topic, which is subject to approval by the Associate Chair, Undergraduate. The course application form is available from the NMC Undergraduate Administrator. Not eligible for CR/NCR option.",Permission of the Department,Prerequisite:,Humanities,Distribution Requirement:,,,,
